rpm,label
698,0
639,0
583,0
588,0
603,0
598,0
660,0
573,0
570,0
581,0
543,0
573,0
605,0
526,0
534,0
460,0
528,0
562,0
590,0
474,0
615,0
471,0
553,0
517,0
532,0
482,0
472,0
537,0
446,0
490,0
562,0
518,0
493,0
527,0
462,0
554,0
350,0
530,0
472,0
535,0
491,0
519,0
492,0
468,0
540,0
478,0
446,0
474,0
444,0
486,0
524,0
423,0
475,0
546,0
547,0
438,0
442,0
426,0
506,0
519,0
448,0
